Fully automated platform for phenotypic microarray allowing aerobic identification and phenotypic analysis for microbial and mammalian cells – Omnilog PM technology,Sveriges Lantbruksuniversitet,2019-05-17,
Serviceavtal på telefonisystem,Blekinge Läns Landsting,2019-05-15,
Ramavtal avseende CMP-slurry,Kungliga Tekniska högskolan,2019-05-15,
"LOV - Sysselsättning, socialpsykiatri","Stockholms Stad, Socialförvaltningen",2019-05-17,Ansökan kan lämnas löpande
"Hem för vård eller boende för vuxna, från 26 år, med beroendeproblematik i Eskilstuna kommun enligt Lagen om valfrihetssystem (LOV) (TK 19.031)",Eskilstuna kommun,2019-05-16,Ansökan kan lämnas löpande
"Upphandling busstrafik, Regionbusstrafik och stadstrafik i Enköping och Bålsta",Region Uppsala,2019-05-15,
Bostad med särskild service enligt LSS 9 § 9,Gotlands kommun,2019-05-15,
Renovering våtutrymmen och tillbyggnad av huvudbyggnad i Utö gästhamn,SKÄRGÅRDSSTIFTELSEN I STOCKHOLMS LÄN,2019-05-15,
"FTIR spectrometer, microscope and imaging system",Sveriges Lantbruksuniversitet,2019-05-13,
Meddelande om frivillig förhandsinsyn - leverans av biogas för tankning,Vimmerby kommun,2019-05-13,
Komplettering av utrustning för Lab Medicin,Region Västernorrland,2019-05-13,
"Nybyggnad Spolhall 180, Luleå garnison",Fortifikationsverket,2019-05-14,"2019-09-30
Om 9 dagar"
Vätskebaserad Cytologi 2019,Blekinge Läns Landsting,2019-05-13,
Förbrukningsmaterial till koagulationsutrustning 2019,Blekinge Läns Landsting,2019-05-13,
Meddelande om frivillig förhandsinsyn avseende läcksökning med satellit,Sydvatten Aktiebolag,2019-05-10,
"Nybyggnation av flerbostadshus, Hammarkulletorget",Göteborgs Egnahems Aktiebolag,2019-05-10,
Bemanningstjänster sjuksköterskor (DIS) Tilldelning,Arvika kommun,2019-05-08,
Bemanningstjänster sjuksköterskor (DIS) Tilldelningar,Arvika kommun,2019-05-07,
Bords- och golvfläktar,Stockholms läns sjukvårdsområde,2019-05-06,
Korttidsvistelse och/eller Korttidstillsyn enligt LSS (SN 2019.143),Vallentuna kommun,2019-05-10,Ansökan kan lämnas löpande
Upphandling av uppgradering av magnetkamera Philips Ingenia 3T,Kungliga Tekniska högskolan,2019-05-07,
NDS T-310 Transport- och maskintjänster,"Stockholms stad, Exploateringskontoret",2019-05-07,Ansökan kan lämnas löpande
SCID-analyser,Karolinska Universitetssjukhuset,2019-05-03,
"Omläggning tegeltak, Stora Fågelsången på Utö",SKÄRGÅRDSSTIFTELSEN I STOCKHOLMS LÄN,2019-05-02,
Intubering och tillbehör,Varuförsörjningen,2019-05-02,
Omhändertagande av högaktiv bestrålningsutrustning,Karolinska Universitetssjukhuset,2019-04-29,
Support och underhåll av Procapita Education,Tjörns kommun,2019-04-26,
Kompletterande leverans till system för mjölkmätning,Sveriges Lantbruksuniversitet,2019-05-02,
"Omläggning tak, Stora Paradiset på Utö",SKÄRGÅRDSSTIFTELSEN I STOCKHOLMS LÄN,2019-04-30,
Samordnad varudistribution inom Södertörnskommunerna,Upphandling Södertörn,2019-04-29,
New facility for automated sorting of textile waste,SYSAV Industri AB,2019-04-26,
VA/Gata Entreprenad Anrås,Stenungsunds kommun,2019-04-25,
Företaghälsovård,Mariestads Kommun,2019-04-24,
Informations- och rapportsystem (generisk BI-produkt),"Region Skåne, Koncerninköp",2019-04-23,
"Nytt vattenverk, Degerfors",Degerfors kommun,2019-04-23,"2019-09-30
Om 9 dagar"
VA-Entreprenad Partnering Svenshögen,Stenungsunds kommun,2019-04-25,
Mikroskoputrustning- Scanner,Karolinska Institutet,2019-04-24,
Somasensorer,Karolinska Universitetssjukhuset,2019-04-23,
Nyanslutning - Nynas,Swedegas AB,2019-04-18,
Support och utvecklingsavtal Platina,Gävleborgs läns landsting,2019-04-18,
"Utbyte av konstgräs, Kaknäs BP.","Stockholms stad, Fastighetskontoret",2019-04-17,
Operationsmaterial allmänt,Varuförsörjningen,2019-04-16,
Frivillig Förhandsinsyn - Haptsikt instrument,RISE RESEARCH INSTITUTES OF SWEDEN AB,2019-04-15,
Utrustning för intrakraniell laser ablation (LITT-behandling),Karolinska Universitetssjukhuset,2019-04-18,
"Utbyte av konstgräs, Årsta IP","Stockholms stad, Fastighetskontoret",2019-04-17,
Informationssystem för klinisk genetik,Västerbottens läns landsting,2019-04-15,
Undersökningsmikroskop,"Region Skåne, Koncerninköp",2019-04-15,Ansökan kan lämnas löpande
Eldningsprodukter och drivmedel i bulk,Länsstyrelsen i Västra Götalands Län,2019-04-15,Ansökan kan lämnas löpande
"Vallentuna centrum, etapp 4, upprustning av allmänn platsmark",Vallentuna kommun,2019-04-12,
Fordon,Kungsbacka kommun,2019-04-12,Ansökan kan lämnas löpande
Hybrid capture solution for dual strand capture,Kungliga Tekniska högskolan,2019-04-11,
Upphandling av GC-väg längs Bällstabergsvägen,Vallentuna kommun,2019-04-12,
Skörderobot,Karolinska Universitetssjukhuset,2019-04-12,
Meddelande om frivillig förhandsinsyn avseende Magnetic Particle Imaging (MPI),Karolinska Institutet,2019-04-11,
Underhåll och support av Kundinformationssystem,Luleå Energi Aktiebolag,2019-04-11,
Förhandsannons Linjetrafik Norrbotten 2020,Länstrafiken i Norrbotten Aktiebolag,2019-04-10,
"LOV - Ledsagar- och avlösarservice, LSS och SoL","Stockholms Stad, Socialförvaltningen",2019-04-09,Ansökan kan lämnas löpande
Förfrågningsunderlag Mattjänst,Örebro kommun,2019-04-09,Ansökan kan lämnas löpande
Consultant for data-analysis from a heavy-ion reaction experiment.,Kungliga Tekniska högskolan,2019-04-05,
"Byggnation av aktivitetspark, gata, entrétorg, GC mm, Kungsbacka kommun, Halland",Kungsbacka kommun,2019-04-10,
2019-05-01 Förfrågningsunderlag Service (Sov 295/2019),Örebro kommun,2019-04-09,Ansökan kan lämnas löpande
Förbrukningsartiklar med distribution 2019,Region Västernorrland,2019-04-09,"2019-10-14
Om 23 dagar"
Koncessionstjänst restauratör till Konstfack,KONSTFACK,2019-04-03,
Rörspräckning och formpassade rör,"Kretslopp och vatten, Göteborgs stad",2019-04-02,
TI 2019-1064 Avtal Elevdatabasen Skolplatsen,Telge Inköp AB,2019-04-01,
Kommunikationsoperatör,Järfällahus AB,2019-03-29,
Inventering av ålgräsängar,Länsstyrelsen i Gotlands Län,2019-03-28,
Parkeringsledningssystem centrala Östersund,Östersunds kommun,2019-04-02,
Maskinförarutbildning,Telge Inköp AB,2019-04-01,
Frivillig förhandsinsyn: Modifiering av askuttag CFB,Eskilstuna Strängnäs Energi och Miljö Aktiebolag,2019-03-29,
"Forum Medicum, Lund",Akademiska Hus Aktiebolag,2019-03-28,
Meddelande om frivilig förhandsinsyn,Karolinska Institutet,2019-03-27,
Upphandling av Nanofabrikationsmaskin,Kungliga Tekniska högskolan,2019-03-26,
"Automated Droplet Digital PCR System incl. PCR Machine, Plate Sealer, Reader and Automated Droplet Generator",Sveriges Lantbruksuniversitet,2019-03-25,
PTR-detektorer,"Stockholms Stad, Trafikkontoret",2019-03-22,
Ombyggnation Retzius,Akademiska Hus Aktiebolag,2019-03-26,
Instrument för analys av gasformigt kvicksilver i luft,Sveriges Lantbruksuniversitet,2019-03-25,
Mass Spectrometer,Stockholms universitet,2019-03-22,
Förvaltning och underhåll eFlow,Transportstyrelsen,2019-03-21,
PostNord söker ny lokal i Västerort,PostNord Sverige AB,2019-03-20,
Köp av apparat för proteinanalys,Göteborgs universitet,2019-03-20,
Analyslösning för immunosuppressiva läkemedel,Karolinska Universitetssjukhuset,2019-03-18,
LOV Ledsagar- och avlösarservice Haninge kommun,Haninge kommun,2019-03-17,Ansökan kan lämnas löpande
Hämtning av radioaktivt medicinsk avfall,Karolinska Universitetssjukhuset,2019-03-20,
Förhandsinsyn - Direktupphandling av YH-utbildning Drifttekniker/Processoperatör,Oskarshamns kommun,2019-03-19,
"Meddelande om frivillig förhandinsyn, avseende Uppgradering av HFA2 till HFA3 modell 860 inklusive bord och SITA Faster",S:t Eriks Ögonsjukhus AB,2019-03-18,
Västfastigheter Evakueringsbyggnad 4215 Östra Sjukhuset,Västra Götalandsregionen,2019-03-15,
Slutet sugsystem operation,Gävleborgs läns landsting,2019-03-15,
Dynamiskt inköpssystem (DIS) Flexibla foder och brunnsrenoveringar,VA SYD,2019-03-15,Ansökan kan lämnas löpande
Fake Flames specialeffekter till föreställning,GöteborgsOperan Aktiebolag,2019-03-08,
Dewatering equipment,Sveriges Lantbruksuniversitet,2019-03-06,
"Drift, support samt förvaltning av Office 365, samt klientplattform som tjänst",Futurum Fastigheter i Örebro AB,2019-03-15,
Hosting och drift av Nyckelskåp,Botkyrka kommun,2019-03-11,
Förbrukning och underhåll av skrivarutrustningar,Blekinge Läns Landsting,2019-03-07,
Meddelande om frivillig förhandsinsyn,Stockholms läns landsting,2019-03-06,
Bemanningstjänster för socialsekreterare,Munkedals kommun,2019-03-06,Ansökan kan lämnas löpande
Stora torg - Upphandling av utförandeentreprenad,Eslövs kommun,2019-03-05,
Serologisk diagnostik,Karolinska Universitetssjukhuset,2019-03-01,
Tandemcykel på lina,Telge Inköp AB,2019-02-26,
Upphandling av ultraljud till dialysverksamhet,Danderyds Sjukhus AB,2019-03-05,
Information om kommande RFI,"Stockholms stad, Arbetsmarknadsförvaltningen",2019-03-04,
Sakkunnig radiofarmaka,Västra Götalandsregionen,2019-02-28,
Efterannons - Upphandling av leverantör för filmning av DO.s arrangemang,Diskrimineringsombudsmannen,2019-02-25,
BYGGENTREPRENAD NY FÖRSKOLA DOKKAS,Gällivare Kommun,2019-02-22,
SGC-väg Repisvaara-Dundret Etapp 2,Gällivare Kommun,2019-02-22,
LOV - Familjerådgivning,"Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
"LOV - Bostad med särskild service för vuxna, socialpsykiatri","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
MARK FÖR NY FÖRSKOLA DOKKAS,Gällivare Kommun,2019-02-22,
Stålvallen,Gällivare Kommun,2019-02-22,
"LOV - Korttidstillsyn för skolungdom över 12 år enligt 9 § 7, LSS","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
"LOV - Stödboende, socialpsykiatri","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
"LOV - Korttidsvistelse utanför egna hemmet enligt 9 § 6, LSS","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
"LOV - Bostad med särskild service för vuxna enligt 9 § 9, LSS","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
Upphandlingskonsulter,Länsstyrelsen i Stockholms Län,2019-02-20,
Gasanalysator,Sveriges Lantbruksuniversitet,2019-02-19,
"LOV - Bostad med särskild service för barn eller ungdomar enligt 9 § 8, LSS","Stockholms Stad, Socialförvaltningen",2019-02-22,Ansökan kan lämnas löpande
Narkotikasystem,Läkemedelsverket,2019-02-21,
"Primärvårdsprogram, LOV",Region Västmanland,2019-02-20,Ansökan kan lämnas löpande
Isothermalfrysar till Klinisk Immunologi och Transfusionsmedicin,Region Uppsala,2019-02-19,
Gnesta Ishall - DE 3 VS,Gnesta Förvaltnings AB,2019-02-18,
Gnesta Ishall - DE 1 Kyla,Gnesta Förvaltnings AB,2019-02-18,
Västfastigheter - kommande entreprenadupphandling etapp 2 spårvagnsdepån Ringön,Västra Götalandsregionen,2019-02-13,
Entreprenader avseende utemiljö,Region Östergötland,2019-02-11,
Gnesta Ishall - DE 2 EL,Gnesta Förvaltnings AB,2019-02-18,
Videokoloskop,Danderyds Sjukhus AB,2019-02-15,
Tillfälligt ramavtal för HPV vaccin enligt det nationella barnvaccinprogrammet 2018,SKL Kommentus Inköpscentral AB,2019-02-12,
"LOV - Daglig verksamhet enligt 9 § 10, LSS","Stockholms Stad, Socialförvaltningen",2019-02-08,Ansökan kan lämnas löpande
Bevakningstjänster och parkeringsövervakning,Region Östergötland,2019-02-07,
Utveckling och underhåll av Miljö- och byggnadsförvaltningens ärendehanteringssystem,Kiruna kommun,2019-02-07,
"Underhåll- och supportavtal av befintligt verksamhetssystem för Sektor Socialtjänst, Stenungsunds kommun",Stenungsunds kommun,2019-02-05,
Förvaltning o nyttjande ärendehanteringssystemet iipax,EXPORTKREDITNÄMNDEN,2019-02-04,
Frivillig Förhandsinsyn Uppdragsutbildning sexologi,Västra Götalandsregionen,2019-02-07,
Byggnadsarbeten byggservice samt planerat underhåll,Aktiebolaget Familjebostäder,2019-02-05,
Ex ante notice - Single molecule large imaging microscope,Karolinska Institutet,2019-02-04,
Renovering av 170 lägenheter på Gråstensvägen och Jökelvägen i Sätra,AB Gavlegårdarna,2019-02-04,
Förhandsinsyn - konsulttjänster pedagogisk kompetens,Akademiska Hus Aktiebolag,2019-02-04,
Request for Information (RFI) for metro traffic,"Stockholms läns landsting, Trafiknämnden",2019-02-04,"2019-12-31
Om 101 dagar"
Ramavtal Markprojekteringskonsulter avseende landskapsarkitektur,Aktiebolaget Stockholmshem,2019-01-29,"2019-10-31
Om 40 dagar"
"Support, underhåll och vidareutveckling av befintligt HR system",Vaxholms kommun,2019-01-25,
CPAP neo,Västra Götalandsregionen,2019-02-04,
Kv. Kikaren 15 - Omläggning av tak.,Aktiebolaget Familjebostäder,2019-01-29,
Hostmaskin med tillbehör,Region Östergötland,2019-01-25,
Ledsagarservice enligt 9 § 3 LSS och avlösarservice i hemmet enligt 9 § 5 LSS,Täby kommun,2019-01-24,Ansökan kan lämnas löpande
Modulvagnar,Region Örebro,2019-01-23,
"Konsultstöd, för support, förvaltning och utveckling av dokument- och ärendehanteringssystem Platina 2018",Boverket,2019-01-21,
Om- och nybyggnad Brotorpskolan och Lindbackaskolan,FASTIGHETER I LINDE AB,2019-01-18,
Skötsel i skyddade naturområden samt åtgärder för hotade arter,LÄNSSTYRELSEN I DALARNAS LÄN,2019-01-18,Ansökan kan lämnas löpande
Validering Vård och omsorg,Arbetsförmedlingen,2019-01-23,Ansökan kan lämnas löpande
Telefonitjänster och Kommunikation 2018,Boverket,2019-01-21,
Lastbilschassin med sophanteringsaggregat eller flakväxlaraggregat,Halmstads Energi och Miljö AB,2019-01-18,Ansökan kan lämnas löpande
Läkemedel Eylea/Aflibercept,Blekinge Läns Landsting,2019-01-17,
PostNord Försäkringsförening,PostNord Group AB,2019-01-17,
Dynamiskt inköpssystem avseende Modulbyggnader (löpande ansökningar),Fortifikationsverket,2019-01-15,Ansökan kan lämnas löpande
Inbjudan till samråd Flex 2018:2,Västtrafik AB,2019-01-14,
RFI Anestesi- och intensivårdsariklar 2020 SLL510,Stockholms läns landsting,2019-01-11,
"Förbrukning, ADVIA 2120",Blekinge Läns Landsting,2019-01-17,
Bemanningstjänster sjuksköterskor (DIS),Arvika kommun,2019-01-15,Ansökan kan lämnas löpande
Aminosyraanalysator,Karolinska Universitetssjukhuset,2019-01-11,
Upphandling av hemtjänst enligt lagen om valfrihetssystem,Varbergs kommun,2019-01-11,Ansökan kan lämnas löpande
Support och underhåll av IT-systemet Procapita/Lifecare för Öckerö kommun,Öckerö kommun,2019-01-10,
Leverans av ELmaterial. Ramavtal,Olofströms Kraft AB,2019-01-10,
Trafikansvar,Swedavia AB,2019-01-09,
Hemodynamisk monitorer,Västra Götalandsregionen,2019-01-08,
Operationsmikroskop ÖNH,Karolinska Universitetssjukhuset,2019-01-10,
Leverans av låg- och hög spänningskabel,Olofströms Kraft AB,2019-01-10,
Solenergi,HBV,2019-01-09,Ansökan kan lämnas löpande
Rådata för bibliometrisk analysverksamhet,Karolinska Institutet,2019-01-08,
"Frivillig Förhandsinsyn EKG, Spirometri samt 24h BT",Stockholms läns sjukvårdsområde,2019-01-04,
Dynamiskt inköpssystem för gränsmarkering,LÄNSSTYRELSEN I NORRBOTTENS LÄN,2018-12-24,Ansökan kan lämnas löpande
Nybyggnation av Merkuriusgatan,Göteborgs Egnahems Aktiebolag,2018-12-21,
Restauratör förrådsbacken,Sveriges Television Aktiebolag,2018-12-20,
RFI Synpunkter inför upphandling av finkalibriga kopplingar för vätskor och gaser inom hälso- och sjukvård avseende,Stockholms läns landsting,2019-01-03,
Upphandling av begagnade motorvagnar,Inlandståget AB,2018-12-21,
NDS V-319 DIS - Eldrivna lastbilar och entreprenadmaskiner,"Stockholms stad, Exploateringskontoret",2018-12-21,Ansökan kan lämnas löpande
3D-OCT för angiografiundersökningar,Blekinge Läns Landsting,2018-12-20,
Closed-cycle update for PPMS to work without refilling of liq. He,Stockholms universitet,2018-12-20,
Entreprenad för allmänna gator och anläggningar inom Näsby slotts-området,Täby kommun,2018-12-19,
Bemanning mottagningskök,Åre kommun,2018-12-19,
Storvallens avloppsreningsverk,Åre kommun,2018-12-18,
Pellets; Steg 1 Anbudsinfordran,HBV,2018-12-20,Ansökan kan lämnas löpande
Förhandsannons - Systemstöd för upphandling och avtal,"Stockholms stad, Stadsledningskontoret",2018-12-19,
Hemtjänst Övre Bygden 2019-2023,Kalix kommun,2018-12-19,
LOV Hemtjänst Haninge kommun,Haninge kommun,2018-12-18,Ansökan kan lämnas löpande
Stängsling för betesdjur i skyddade områden och övriga naturvårdsområden i Östergötlands län,LÄNSSTYRELSEN ÖSTERGÖTLAND,2018-12-17,Ansökan kan lämnas löpande
Förhandsinsyn - Tillbyggnad entré bibliotek,Karlskoga kommun,2018-12-14,
Instrumented treadmill for horses,Sveriges Lantbruksuniversitet,2018-12-13,
Consumables for Magnatrix (MBS) Instruments,Kungliga Tekniska högskolan,2018-12-13,
Familjerådgivning LOV,Lidingö Stad,2018-12-17,Ansökan kan lämnas löpande
Angiosystem för infektionsklinik,Karolinska Universitetssjukhuset,2018-12-13,
Service contract for Magnatrix Instrument,Kungliga Tekniska högskolan,2018-12-13,
Dynamiskt inköpssystem för kompetensutveckling för lantbrukare (främst rådgivning),Länsstyrelsen i Jämtlands Län,2018-12-13,Ansökan kan lämnas löpande
Oljesanering hav,Varbergs kommun,2018-12-12,
Support och underhåll av Procapita Education,Varbergs kommun,2018-12-12,
Custom made columns for protein purification,Kungliga Tekniska högskolan,2018-12-11,
Förhandsinsyn - Support och underhåll av Procapita IT-system,Karlskoga kommun,2018-12-11,
Spyglass med litotriptor,Blekinge Läns Landsting,2018-12-12,
Service-och supportavtal till Halmstad teater råsystem,Halmstads kommun,2018-12-11,
Purchase of an end-to-end computational system for accelerated processing of binary sequencing results files (BCL format) to variants (VCF format),Kungliga Tekniska högskolan,2018-12-11,
Accelerated Solvent Extractor,Stockholms universitet,2018-12-10,
Support och underhåll för Hypergene,Tanums kommun,2018-12-10,
Support och underhåll för Hypergene,Munkedals kommun,2018-12-10,
LOV Hemtjänst 2018,Sundbybergs kommun,2018-12-10,Ansökan kan lämnas löpande
sysselsättning för personer med psykiska funktionsnedsättningar,Varbergs kommun,2018-12-10,Ansökan kan lämnas löpande
Support och underhåll för Hypergene,Strömstads kommun,2018-12-10,
Område avser utrustningar för diagnostiskt ultraljud,"Region Skåne, Koncerninköp",2018-12-10,Ansökan kan lämnas löpande
Sysselsättning för personer med missbruksproblematik,Varbergs kommun,2018-12-10,Ansökan kan lämnas löpande
"LOV Hemtjänst, avlösar- och ledsagarservice",Järfälla kommun,2018-12-10,Ansökan kan lämnas löpande
Dynamiskt inköpssystem för underhållstjänster,LÄNSSTYRELSEN I NORRBOTTENS LÄN,2018-12-09,Ansökan kan lämnas löpande
Elastografisystem,Region Uppsala,2018-12-07,
Avstegsanmälan ESRI Enterpriseavtal,SVERIGES GEOLOGISKA UNDERSÖKNING,2018-12-06,
4now och ambulanspod,Karolinska Universitetssjukhuset,2018-12-04,
Meddelande om frivillig förhandsinsyn avseende IT-stöd för hemtjänst,Västerviks kommun,2018-12-07,
Bioreaktor för cellterapi,Göteborgs universitet,2018-12-06,
Tandvårdsmaterial förbrukning Extern remiss,Region Uppsala,2018-12-05,
Förhandsinsyn för Sala och Webformulär,Karolinska Universitetssjukhuset,2018-12-04,
Samråd inför kommande trafikupphandlingar inom Svealandstrafiken AB,Svealandstrafiken AB,2018-12-03,
Förbrukning och underhåll av dialysutrustningar 2018,Blekinge Läns Landsting,2018-11-30,
Arbetspsykologiska tester,Åklagarmyndigheten,2018-11-29,
Upphandling av särskilda medicintekniska förbrukningsmaterial till sprutbytesmottagningar,Västra Götalandsregionen,2018-11-28,
Annons om tilldelning av kontrakt utan föregående annonsering - Kemisk fällning,Kommunalförbundet Norrvatten,2018-12-03,
